mark_x,strikePrice,underlyingPrice,theoreticalOptionValue,timeValue,volatility,vega,delta,gamma,theta,rho,p_L,stock,stock_scale,Percent_profit,classifier,prophet_yhat,prophet_yhat_upper,prophet_yhat_lower
0.8000000000000007,220.0,243.69,-2.648,3.1,10.380000000000004,0.07899999999999999,-0.10099999999999998,0.0019999999999999987,-0.154,0.028999999999999998,-1.0,31,BIIB,-124.99999999999987,0,261.5480258332913,278.7277136975452,246.02233163968495
1.0500000000000007,222.5,243.69,-0.7950000000000017,4.779999999999999,-16.501000000000005,0.036000000000000004,-0.0020000000000000018,0.0,0.132,0.043,-1.2,31,BIIB,-114.2857142857142,0,261.5480258332913,278.7277136975452,246.02233163968495
1.4000000000000021,225.0,243.69,-1.9080000000000013,-7.1,1.8320000000000007,0.064,-0.07000000000000006,0.0009999999999999992,-0.062,0.049,-2.05,31,BIIB,-146.42857142857122,0,261.5480258332913,278.7277136975452,246.02233163968495
1.5500000000000007,227.5,243.69,-1.189,-6.98,-10.978000000000002,0.043999999999999984,-0.015000000000000013,-0.0009999999999999992,0.10199999999999998,0.03900000000000002,-1.6,31,BIIB,-103.22580645161284,0,261.5480258332913,278.7277136975452,246.02233163968495
1.7000000000000008,230.0,243.69,-3.3629999999999995,-3.3,16.919,0.106,-0.16400000000000006,0.002,-0.18,0.047,-1.85,31,BIIB,-108.82352941176464,0,261.5480258332913,278.7277136975452,246.02233163968495
1.5500000000000007,232.5,243.69,-5.013999999999999,-8.5,25.717,0.11400000000000005,-0.20400000000000007,-0.0039999999999999975,-0.23399999999999999,0.037000000000000005,-1.1,31,BIIB,-70.96774193548384,0,261.5480258332913,278.7277136975452,246.02233163968495
3.1,235.0,243.69,-4.246,-10.53,19.040000000000006,0.09800000000000003,-0.17700000000000005,-0.008999999999999998,-0.17,0.033,-1.7,31,BIIB,-54.838709677419345,0,261.5480258332913,278.7277136975452,246.02233163968495
2.7,237.5,243.69,-5.221,-7.5,24.499,0.102,-0.20600000000000002,-0.019,-0.20199999999999999,0.027999999999999997,0.85,31,BIIB,31.48148148148148,0,261.5480258332913,278.7277136975452,246.02233163968495
3.9499999999999993,240.0,243.69,-4.412,-3.96,15.898999999999996,0.065,-0.08799999999999998,-0.024,-0.097,0.025,0.6,31,BIIB,15.189873417721524,0,261.5480258332913,278.7277136975452,246.02233163968495
4.25,247.5,243.69,-4.475,-5.66,14.875,0.063,0.09900000000000003,-0.021,-0.06699999999999998,0.024000000000000004,-2.43,31,BIIB,-57.17647058823529,0,261.5480258332913,278.7277136975452,246.02233163968495
2.22,257.5,243.69,-4.0,-2.1,14.865000000000002,0.09199999999999996,0.16899999999999998,-0.004999999999999999,-0.12,0.022,-2.24,31,BIIB,-100.9009009009009,0,261.5480258332913,278.7277136975452,246.02233163968495
0.6600000000000001,267.5,243.69,-0.8000000000000003,0.6100000000000001,-13.561999999999998,0.04999999999999999,0.033,0.0,0.13899999999999996,0.011000000000000001,-1.43,31,BIIB,-216.6666666666666,0,261.5480258332913,278.7277136975452,246.02233163968495
5.080000000000002,510.0,525.05,-5.426000000000003,-5.3500000000000005,4.727000000000004,0.13,-0.06299999999999993,-0.004,0.07999999999999996,0.051,-2.16,32,NVDA,-42.51968503937007,0,574.7798387378986,617.9037070833228,536.9176859735309
5.170000000000002,512.5,525.05,-5.551000000000003,-7.210000000000001,4.631999999999998,0.126,-0.05300000000000005,-0.004,0.09699999999999998,0.05099999999999999,-2.52,32,NVDA,-48.74274661508702,0,574.7798387378986,617.9037070833228,536.9176859735309
5.499999999999997,515.0,525.05,-5.450999999999999,-5.249999999999999,3.857999999999997,0.12100000000000005,-0.039000000000000035,-0.005000000000000001,0.127,0.05,-1.53,32,NVDA,-27.81818181818183,0,574.7798387378986,617.9037070833228,536.9176859735309
6.169999999999997,517.5,525.05,-6.126,-5.819999999999999,5.659000000000006,0.119,-0.031000000000000024,-0.006,0.10399999999999998,0.049,-1.47,32,NVDA,-23.824959481361443,0,574.7798387378986,617.9037070833228,536.9176859735309
6.07,520.0,525.05,-5.301,-6.0,3.0280000000000067,0.11599999999999999,-0.0139999999999999,-0.004,0.15699999999999992,0.045,-0.84,32,NVDA,-13.838550247116967,0,574.7798387378986,617.9037070833228,536.9176859735309
6.450000000000001,522.5,525.05,-5.7760000000000025,-6.44,4.437999999999995,0.11599999999999999,-0.0020000000000000018,-0.004999999999999999,0.134,0.044000000000000004,-0.6,32,NVDA,-9.302325581395348,0,574.7798387378986,617.9037070833228,536.9176859735309
6.719999999999999,525.0,525.05,-4.925000000000002,-7.209999999999999,1.7770000000000008,0.11599999999999999,0.009000000000000008,-0.004,0.18299999999999994,0.044000000000000004,0.06,32,NVDA,0.892857142857143,0,574.7798387378986,617.9037070833228,536.9176859735309
6.6800000000000015,527.5,525.05,-5.575000000000001,-7.049999999999999,3.7110000000000056,0.11699999999999999,0.022999999999999958,-0.004999999999999999,0.1439999999999999,0.044,1.0,32,NVDA,14.970059880239518,0,574.7798387378986,617.9037070833228,536.9176859735309
6.25,530.0,525.05,-5.975,-7.0,4.921999999999997,0.12,0.039000000000000035,-0.006,0.1160000000000001,0.044,2.25,32,NVDA,36.0,0,574.7798387378986,617.9037070833228,536.9176859735309
6.0500000000000025,532.5,525.05,-5.374999999999999,-6.200000000000001,3.671999999999997,0.123,0.04799999999999999,-0.004,0.122,0.043,3.19,32,NVDA,52.72727272727271,1,574.7798387378986,617.9037070833228,536.9176859735309
6.1,535.0,525.05,-5.65,-6.1,4.684999999999995,0.12799999999999995,0.06200000000000005,-0.005000000000000001,0.09199999999999996,0.042,3.03,32,NVDA,49.67213114754098,0,574.7798387378986,617.9037070833228,536.9176859735309
